word_mf2,label_raw,c_numerical,num_cnum,sentence_sep
您好很高兴为您服务哎你好请讲啊你这是河南的中国移动那个是吧对是的啊我我这个我这个号码能不能套餐能不能改呀需要升高还是降低啊需要升高套餐还是降低套餐不是改那种流量有没有那种流量无限用那个啊那种套餐的话是需要到当地营业厅才能了解办理的人工还没有推出呃到哪个地方当地营业厅就是周口当地营业厅到他那个中国移动那个营业厅是吧哎对是的哎假如到哪里办的话可不可以改那个套餐这个您可以了解一下看改个套餐档次喂这个您可以到当地营业厅了解一下看能改多少钱的就是能不能改现在我只想问一下明白国内流量不欠了就一百八十八的这个也是需要您到当地营业厅拿着您的本人身份证可以查一下呢哦可以那个办那个套餐就是呃保底要消费一百八十八是吧嗯对是的号好好好知道了谢谢啊不客气还有其他可以帮您吗啊没有了祝您生活愉快再见,咨询（含查询）服务渠道信息,16,0,您好很高兴为您服务[SEP]哎你好[SEP]请讲[SEP]啊你这是河南的中国移动那个是吧[SEP]对是的[SEP]啊我我这个我这个号码能不能套餐能不能改呀[SEP]需要升高还是降低[SEP]啊[SEP]需要升高套餐还是降低套餐[SEP]不是改那种流量有没有那种流量无限用那个[SEP]啊那种套餐的话是需要到当地营业厅才能了解办理的人工还没有推出[SEP]呃到哪个地方[SEP]当地营业厅就是周口当地营业厅[SEP]到他那个中国移动那个营业厅是吧[SEP]哎对是的[SEP]哎假如到哪里办的话可不可以改那个套餐[SEP]这个您可以了解一下看改个套餐档次[SEP]喂[SEP]这个您可以到当地营业厅了解一下看能改多少钱的[SEP]就是能不能改现在我只想问一下[SEP]明白国内流量不欠了就一百八十八的这个也是需要您到当地营业厅拿着您的本人身份证可以查一下呢[SEP]哦可以那个办那个套餐就是呃保底要消费一百八十八是吧[SEP]嗯对是的号好好[SEP]好知道了谢谢啊[SEP]不客气还有其他可以帮您吗[SEP]啊没有了[SEP]祝您生活愉快再见
您好您好请讲哎你好我这个固话是铁通啊我想报停在任何移动大厅都可以办吗请您稍等我帮您核实一下哎这个请问您是想办停机呀还是想办销号啊就停机销号啊销号不就停机吗您稍等您如果要办销号的话稍等您好您只能到当地的沟通一百营业厅进行咨询询问看一下就是这张剩咱们那个上咱们移动上学没就行呗或者是您在什么位置我可以告诉您电话您先询问一下啊我我在这个西安大路和普阳街交汇请您稍等普阳街那块有一个景阳大路那块请问可以吗普阳河街和景阳大路有一个对啊就是这个普阳街老碧丽湖酒店长春大厦c座那块有沟通一百营业厅啊那行那我知道身份证我这我这个是机主的姓原身份证呗就可以办了叫停呗我先给您个电话您记一下吧您先问一下好这号码是幺三八再见哦晚上卡啊幺三八四四九四支付宝支付八幺九六八幺九六这个是哪的电话这就是刚才告诉您营业厅那个电话啊我就问问他咋回事软件是不对然后拨打那号码正常收您通话费啊行行好啊您好行谢谢你不客气请问还有什么可以帮您不是祝您生活愉快再见唉呀哎,咨询（含查询）服务渠道信息,16,0,您好您好请讲[SEP]哎你好我这个固话是铁通啊我想报停在任何移动大厅都可以办吗[SEP]请您稍等我帮您核实一下[SEP]哎[SEP]这个请问您是想办停机呀还是想办销号啊[SEP]就停机销号啊销号不就停机吗[SEP]您稍等您如果要办销号的话稍等[SEP]您好[SEP]您只能到当地的沟通一百营业厅进行咨询询问看一下[SEP]就是这张剩咱们那个上咱们移动上学没就行呗[SEP]或者是您在什么位置我可以告诉您电话您先询问一下[SEP]啊我我在这个西安大路和普阳街交汇[SEP]请您稍等普阳街那块有一个景阳大路那块请问可以吗[SEP]普阳河街和景阳大路有一个[SEP]对啊就是这个普阳街老碧丽湖酒店长春大厦c座那块有沟通一百营业厅[SEP]啊那行那我知道身份证我这我这个是机主的姓原身份证呗就可以办了叫停呗[SEP]我先给您个电话您记一下吧您先问一下[SEP]好[SEP]这号码是幺三八[SEP]再见哦晚上卡啊幺三八[SEP]四四九四[SEP]支付宝支付[SEP]八幺九六[SEP]八幺九六这个是哪的电话[SEP]这就是刚才告诉您营业厅那个电话[SEP]啊我就问问他咋回事软件是不[SEP]对然后拨打那号码正常收您通话费[SEP]啊行行好啊您好[SEP]行谢谢你不客气请问还有什么可以帮您[SEP]不是[SEP]祝您生活愉快再见[SEP]唉呀哎
您好很高兴为您服务那是平顶山移动是不是啊这边是河南移动呃我想我这个手啥呃包月的升升级一下升到一百只要一百六十八了一百六十八我帮您看请您稍等好的请稍等一下一个六十八多少分钟网它是帮您看一下它有两种套餐一种是五百分钟通话五个g流量一种是八十分钟通话十个g流量需要哪个华夏通话八十分钟通话十个g流量八十分钟通话嗯嗯它流量比较多一种是五百分钟通话五个g流量先生估计不是七百分钟通话我觉得一百六十八没有七百分钟通话一百五十八多少通话一百五十八的话是七百分钟通话三个g流量的三个g流量恩是一百五十八哦一百六十八是总共是等于是给他多两个g流量别的差不多啊是通话时间还有五百分钟一百六十八的话是五百分钟一百一百五十八的话是七百分钟通话三个g流量三g流量是不是国内的是省内是国内的情况国内哦省内省外关闭啊一呃要一百一百五十八是七百分钟是吧三百分钟通话三个g流量总共一百五十八吧行转成功立即生效一百二十八套餐自动退订剩的流量通话不能用按天按量计费请按一请稍等我这套餐还有啥可以改接着电脑好套餐已经转好了目前收费业务给您一百五十八套餐来电提醒交通秘书还有三十元的流量包三十元毛七楼流量包的话是两个月免费用的活动您要取消吗一个月了吧哎取消取消两个月的活动呀还没有到期是不是一个月了我觉得还有一个月嘞他是十一月是十月十一号参与的到十二月十一号到期嗯嗯中啊不用不用取消下个月再取消嗯那行那还有其他问题吗没了,咨询（含查询）服务渠道信息,16,0,您好很高兴为您服务[SEP]那是平顶山移动是不是[SEP]啊这边是河南移动[SEP]呃我想我这个手啥呃包月的升升级一下升到一百只要一百六十八了[SEP]一百六十八我帮您看请您稍等[SEP]好的[SEP]请稍等一下[SEP]一个六十八多少分钟网[SEP]它是帮您看一下它有两种套餐一种是五百分钟通话五个g流量一种是八十分钟通话十个g流量[SEP]需要哪个华夏通话[SEP]八十分钟通话十个g流量[SEP]八十分钟通话[SEP]嗯嗯它流量比较多一种是五百分钟通话五个g流量先生[SEP]估计不是七百分钟通话我觉得[SEP]一百六十八没有七百分钟通话[SEP]一百五十八多少通话[SEP]一百五十八的话是七百分钟通话三个g流量的[SEP]三个g流量[SEP]恩是一百五十八[SEP]哦一百六十八是总共是等于是给他多两个g流量别的差不多[SEP]啊是[SEP]通话时间还有五百分钟[SEP]一百六十八的话是五百分钟一百一百五十八的话是七百分钟通话三个g流量[SEP]三g流量是不是国内的[SEP]是[SEP]省内是国内的情况国内哦省内省外关闭啊一呃要一百一百五十八是七百分钟是吧[SEP]三百分钟通话三个g流量[SEP]总共一百五十八吧[SEP]行转成功立即生效一百二十八套餐自动退订剩的流量通话不能用按天按量计费请按一请稍等[SEP]我这套餐还有啥可以改接着电脑[SEP]好套餐已经转好了目前收费业务给您一百五十八套餐来电提醒交通秘书还有三十元的流量包[SEP]三十元毛七楼[SEP]流量包的话是两个月免费用的活动您要取消吗[SEP]一个月了吧哎取消取消[SEP]两个月的活动呀还没有到期[SEP]是不是一个月了我觉得还有一个月[SEP]嘞他是十一月是十月十一号参与的到十二月十一号到期[SEP]嗯嗯中啊不用不用取消下个月再取消[SEP]嗯那行那还有其他问题吗[SEP]没了
哦喂你好我就是查一下我这个本机号码密码,咨询（含查询）用户资料,11,0,哦[SEP]喂你好我就是查一下我这个本机号码密码
您好请讲哎你好帮我查一下我这个卡那个那个实名是五十块钱正常很抱歉现在无法直接帮您核实您需要提供机主身份证号然后我帮您看看对还是不对身份证号卡啊二二零八零二嗯嗯二二零嗯嗯幺六七二请讲四幺二七我再给您念一遍二二零八零二二零零二对吗对对卡稍等幺二二六幺零二七是吗对对那提示不对嗯那谢谢了啊不客气请问还有什么可以帮您的没有祝您生活愉快再见,咨询（含查询）用户资料,11,0,您好请讲[SEP]哎你好帮我查一下我这个卡那个那个实名是五十块钱正常[SEP]很抱歉现在无法直接帮您核实您需要提供机主身份证号然后我帮您看看对还是不对[SEP]身份证号[SEP]卡啊二二零八零二嗯嗯[SEP]二二零嗯嗯幺六[SEP]七二[SEP]请讲四幺二七[SEP]我再给您念一遍二二零八零二二零零二对吗[SEP]对对[SEP]卡稍等幺二二六幺零二七是吗[SEP]对对[SEP]那提示不对嗯那谢谢了啊不客气请问还有什么可以帮您的[SEP]没有[SEP]祝您生活愉快再见
好的不客气下载了您好很高兴为您服务哦行您好有什么可以帮助到您的而且包或者是他人正常是多少手机认证那个服务密码吗那那这样子他说手机认证码是啥呀您现在主要是干什么用呀没有认证码这个说法呀你主要是现现在做什做什么操作升级认证就升级你说除了主要是想干什么呀还这手机认证密码是啥呀手机密码数据有啥密码呀是您现在是想查详单办业务这个服务密码吗啊那您要查服务密码当时买卡登记的身份证号没登记了没那您根据提示音输一下身份证号不要挂机我帮您设个密码好吗行好好您听好提示音就是可以对诶再见好的拜拜再见幺头幺哦谢谢再见喂你好好的,咨询（含查询）用户资料,11,0,好的不客气[SEP]下载了您好很高兴为您服务[SEP]哦行[SEP]您好有什么可以帮助到您的而且包或者是他人正常是多少手机认证那个服务密码吗那那这样子他说手机认证码是啥呀您现在主要是干什么用呀没有认证码这个说法呀你主要是现现在做什做什么操作升级认证就升级你说除了主要是想干什么呀还这手机认证密码是啥呀手机密码数据有啥密码呀是您现在是想查详单办业务这个服务密码吗啊那您要查服务密码当时买卡登记的身份证号没登记了没那您根据提示音输一下身份证号不要挂机我帮您设个密码好吗行好好您听好提示音[SEP]就是可以对诶再见好的拜拜再见幺头幺哦谢谢再见喂你好好的
您好很高兴为您服务哎你好嗯别的手机你能帮我查一下在我现在这个名下办理的那个手手机号有几个这个我们人工这边直接查不到这个单独查的话得去营业厅查了哦那那我的手机有没有出现什么问题两个小时后会停机吗不会的没有这种情况那刚刚为什么有人说我的手机两个小时后会停机那不是我们移动公司的电话这个您不要去相信的啊我想现在怎么把它停了就行了扣费吗就是他说我的我的在我名下有我的身份证嗯在我名下办的卡然后收取没法信息然后要让我来到这个工商银行那我办理然后已经欠了两千多块钱了那这个我建议您报警了不能那您这个文件您尽快报警了这个不属于我们移动公司的那那我的身份证什么的都跟他说了也是这一真的影响是吧恩这个不太清楚因为这个不是移动移动公司的电话我们这边不太清楚他们具体想要干什么那好谢谢,咨询（含查询）用户资料,11,0,您好很高兴为您服务[SEP]哎你好嗯别的手机你能帮我查一下在我现在这个名下办理的那个手手机号有几个[SEP]这个我们人工这边直接查不到这个单独查的话得去营业厅查了[SEP]哦那那我的手机有没有出现什么问题两个小时后会停机吗[SEP]不会的没有这种情况[SEP]那刚刚为什么有人说我的手机两个小时后会停机[SEP]那不是我们移动公司的电话这个您不要去相信的[SEP]啊我想现在怎么把它停了就行了[SEP]扣费吗[SEP]就是他说我的我的在我名下有我的身份证嗯在我名下办的卡然后收取没法信息然后要让我来到这个工商银行那我办理然后已经欠了两千多块钱了[SEP]那这个我建议您报警了[SEP]不能[SEP]那您这个文件您尽快报警了这个不属于我们移动公司的[SEP]那那我的身份证什么的都跟他说了也是这一真的影响是吧[SEP]恩这个不太清楚因为这个不是移动移动公司的电话我们这边不太清楚他们具体想要干什么[SEP]那好谢谢
你好您好很高兴为您服务我这个手机卡不是两个钱你给我升成幺零零八六免费给我升啦呃对我现在没到期了呗对您现在是想再转回是吗哎对我用不了那么多呀啊可以那您现在是要转的话是多少的现在有还有六十六十八里面包含的是八十分钟两个g的国内流量通话八十分钟恩对好吧因为不是现在以前多呀以前那个已经停了没有了如果您需要转如果您要想转您现在就是五百分钟三三百兆的国内流量那如果您现在想使用分钟数多流量也多的话那可以您现在是在本地使用还是在全国范围内使用我这个卡是不是移动卡一直那个什么呀没有不是全球通嘛我现在就没在老家呀是全国套餐呀是这全国通用的那种对六十八现在八十分钟对八十分钟国内通话一个两个g的国内流量那如果您觉得八十分钟少的话可以转成一个七十八的包一百五十分钟两个g的国内流量嗯那都是七十八吧可以那现在转的话立即生效一百零八套餐里面没有使用的分钟数流量就不能再使用了包括前期截止到七十八从今天开始按天按使用量重新计算好吧嗯嗯嗯嗯请您按一下数字一号键我帮您转哎好的请稍等你好七十八套餐的话已经帮您转成功了立即生效现在就能正常使用嗯嗯好的谢谢啊不客气还有其他能帮到您的吗不用,咨询（含查询）用户资料,11,0,你好您好很高兴为您服务[SEP]我这个手机卡不是两个钱你给我升成幺零零八六免费给我升啦[SEP]呃对[SEP]我现在没到期了呗[SEP]对您现在是想再转回是吗[SEP]哎对我用不了那么多呀[SEP]啊可以那您现在是要转的话是多少的现在有还有六十六十八里面包含的是八十分钟两个g的国内流量[SEP]通话八十分钟[SEP]恩对[SEP]好吧因为不是现在以前多呀[SEP]以前那个已经停了没有了如果您需要转如果您要想转您现在就是五百分钟三三百兆的国内流量那如果您现在想使用分钟数多流量也多的话那可以您现在是在本地使用还是在全国范围内使用[SEP]我这个卡是不是移动卡一直那个什么呀没有不是全球通嘛我现在就没在老家呀[SEP]是全国套餐呀[SEP]是这全国通用的那种[SEP]对[SEP]六十八现在八十分钟[SEP]对八十分钟国内通话一个两个g的国内流量那如果您觉得八十分钟少的话可以转成一个七十八的包一百五十分钟两个g的国内流量[SEP]嗯那都是七十八吧[SEP]可以那现在转的话立即生效一百零八套餐里面没有使用的分钟数流量就不能再使用了包括前期截止到七十八从今天开始按天按使用量重新计算好吧嗯嗯[SEP]嗯嗯[SEP]请您按一下数字一号键我帮您转哎好的请稍等[SEP]你好[SEP]七十八套餐的话已经帮您转成功了立即生效现在就能正常使用[SEP]嗯嗯好的谢谢啊[SEP]不客气还有其他能帮到您的吗[SEP]不用
您好实习生八五二四很高兴为您服务你好现在我想问一下就是那个积分兑换的那个商品发什么快递欠费呃积分兑换发的快递是吗哎对呀是是发邮政啊还是是顺风快递好好的喂哎您好我帮您看一下其他你好嗯嗯呃您现在已经兑换过了还是说是什么地方过来我给您看过了有没有订单号吗订单号本来三百二移动哎呀等一下啊好你好就可以用了呃那个按好好嗯嗯嗯订单号二零一七七块钱这边的话我帮您转到积分专家那边您把订单号提供给他们让他帮您查一下是发的什么物流可以吗转到哪儿积分专家那边哦他就是就是大概多长时间能到啊呃这个具体的话您咨询问一下积分专家哦那你能不能帮我转一下发的信息转接之前还有其他能帮您的吗但是哎好的那您这边不要挂机听好提示音请您,咨询（含查询）电商货品信息,33,0,您好实习生八五二四很高兴为您服务[SEP]你好现在我想问一下就是那个积分兑换的那个商品发什么快递欠费[SEP]呃积分兑换发的快递是吗[SEP]哎对呀是是发邮政啊还是是顺风快递好好的喂[SEP]哎您好我帮您看一下[SEP]其他[SEP]你好[SEP]嗯嗯[SEP]呃您现在已经兑换过了还是说是什么地方过来我给您看过了有没有订单号吗[SEP]订单号本来三百二移动哎呀等一下啊好你好就可以用了呃那个按好[SEP]好[SEP]嗯嗯嗯订单号二零一七[SEP]七块钱这边的话我帮您转到积分专家那边您把订单号提供给他们让他帮您查一下是发的什么物流可以吗[SEP]转到哪儿[SEP]积分专家那边[SEP]哦他就是就是大概多长时间能到啊[SEP]呃这个具体的话您咨询问一下积分专家[SEP]哦那你能不能帮我转一下发的[SEP]信息转接之前还有其他能帮您的吗但是哎好的那您这边不要挂机听好提示音请您
您好很高兴为您服务呃请帮我查查都有什么收费业务套餐费三十八块钱其他的没有了哎对有个承诺最低消费七十五流量能听到你说话呀听不清楚清楚啊哦好谢谢啊,咨询（含查询）营销活动信息,3,0,您好很高兴为您服务呃请帮我查查都有什么收费业务[SEP]套餐费三十八块钱其他的没有了[SEP]哎对有个承诺最低消费七十五[SEP]流量能听到你说话呀[SEP]听不清楚[SEP]清楚啊[SEP]哦好谢谢啊
您好请讲麻烦问一下我手机套餐就是你们说一个月赠送三十元那个他们三十元啥前到账啊这个月也没到您别着急女士我帮您看一下您这个活动您稍等啊请问女士您这个是接到电话给您改的然后说给您赠的话费是吗对呀问你嗯就上个月它就扣八块钱完赠送三十这个月先扣我三十八之前那三十啥前给我增过来呢一般的话咱们是每个月五号之前给您返费了女士建议您关注一下好吗啊这两天能打过来哈嗯对一般都五号之前然后的话您再留意一下这两天好吗如果过了五号还没给您充的话您再随时与我们联系好吗好的嗯嗯那请问还有其他可以帮您的吗没有了,咨询（含查询）营销活动信息,3,0,您好请讲麻烦问一下我手机套餐就是你们说一个月赠送三十元那个[SEP]他们三十元啥前到账啊[SEP]这个月也没到[SEP]您别着急女士我帮您看一下您这个活动您稍等[SEP]啊请问女士您这个是接到电话给您改的然后说给您赠的话费是吗[SEP]对呀问你嗯就上个月它就扣八块钱完赠送三十这个月先扣我三十八之前那三十啥前给我增过来呢[SEP]一般的话咱们是每个月五号之前给您返费了女士建议您关注一下好吗啊这两天能打过来哈嗯对一般都五号之前然后的话您再留意一下这两天好吗如果过了五号还没给您充的话您再随时与我们联系好吗[SEP]好的嗯嗯[SEP]那请问还有其他可以帮您的吗[SEP]没有了
您好很高兴为您服务你好我想问一下我这个手机卡都开通啥业务啊开通的收费业务您是有一个十八元套餐同时上面有一个三十元那个上网流量包三十元上网流量包有几个三十流量包是一个吗这是在七月十六号参加的是让您免费体验两个月到九月十六号到期呃然后我查话费它它显示有点那个流量包三十您是查几月份的这个月吧上个月的是不是给我帮我帮您查一下就一个呀没有没有两个那发短信过来显示了呀嗯不是因为我们这边帮您查的为准我帮您帮您查一下九月份就截止到昨天吗您上面就一个三十元流量包没有两个请您放心啊哦扣费只有一个哈啊对这个到九月十二号到到期是吧哦到期之前有短信提醒您您收到短信之后呢不想用的话给我们打电话帮您取消就可以了啊不能提前取消啊哦不能提现取消啊好谢谢啊,咨询（含查询）营销活动信息,3,0,您好很高兴为您服务[SEP]你好我想问一下我这个手机卡都开通啥业务啊[SEP]开通的收费业务您是有一个十八元套餐同时上面有一个三十元那个上网流量包[SEP]三十元上网流量包有几个[SEP]三十流量包是一个吗这是在七月十六号参加的是让您免费体验两个月到九月十六号到期[SEP]呃然后我查话费它它显示有点那个流量包三十[SEP]您是查几月份的[SEP]这个月吧[SEP]上个月的是不是给我帮我帮您查一下就一个呀没有没有两个[SEP]那发短信过来显示了呀[SEP]嗯不是因为我们这边帮您查的为准我帮您帮您查一下九月份就截止到昨天吗您上面就一个三十元流量包没有两个请您放心啊[SEP]哦扣费只有一个哈[SEP]啊对[SEP]这个到九月十二号到到期是吧[SEP]哦到期之前有短信提醒您您收到短信之后呢不想用的话给我们打电话帮您取消就可以了[SEP]啊不能提前取消啊[SEP]哦不能提现取消[SEP]啊好谢谢啊
是吧再见吧很高兴为您你好很高兴服务的喂你好我想查一下我这个本机的套餐是什么套餐这边您用的是它就让我看看套餐呃包含什么内容啊为啥三十个g的国内定向流量还有三十分钟国内主叫通话免费赠送来电显示呃三十g的国内的流量呃本地的校园的三g还是三十三十g国内定向流量先生您在啊对是需要您在那个呃就是呃这个网站上啊对看电影看电视的二十四返还话费什么业务吗嗯我看一下好吧您要是在省内一个上网的话就是一块钱一天一块钱五百兆其他没有什么一天一块钱返了三十块钱您要是每天都产生流量的话那一个月就是三十块钱加上二十四一个五十四给我取消了我我不是用三十g的流量了哎那您这个您登记产生这个流量就会扣那个一块钱吗您如果当天不产生这个流量不会扣这一块钱的呀那肯定会产生超天天微信上都上这肯定要用流量啊那您要是你说那个安心流量包还是流量但是就是您就是您这个套餐就用可以离开乡里边的套餐里面的嗯对哦对哦行行好时间了打的其他一下当时的,咨询（含查询）营销活动信息,3,0,是吧再见吧很高兴为您[SEP]你好很高兴服务[SEP]的[SEP]喂[SEP]你好我想查一下我这个本机的套餐是什么套餐[SEP]这边您用的是它就让我看看套餐[SEP]呃包含什么内容啊为啥[SEP]三十个g的国内定向流量还有三十分钟国内主叫通话免费赠送来电显示[SEP]呃三十g的国内的流量[SEP]呃本地的校园的[SEP]三g还是三十三十g[SEP]国内定向流量先生您在啊对是需要您在那个呃[SEP]就是呃这个[SEP]网站上啊对看电影看电视的[SEP]二十四返还话费什么业务吗[SEP]嗯我看一下好吧您要是在省内一个上网的话就是一块钱一天一块钱五百兆其他没有什么[SEP]一天一块钱返了三十块钱您要是每天都产生流量的话那一个月就是三十块钱加上二十四一个五十四给我取消了我我不是用三十g的流量了哎[SEP]那您这个您登记产生这个流量就会扣那个一块钱吗您如果当天不产生这个流量不会扣这一块钱的呀[SEP]那肯定会产生超天天微信上都上这肯定要用流量啊那您要是你说那个安心流量包还是流量但是就是您就是您这个套餐就用可以离开乡里边的套餐里面的[SEP]嗯对[SEP]哦对哦行行好时间了[SEP]打的其他一下当时的
您好请讲你好麻烦你给我查一下我这个电话都有啥费用啊啊我这边给您核实了一下您这张卡我这边显示月租费十八元的然后三十块钱的最低消费到今年六到本月底自动取消然后呢这个三十块钱五百兆的一个上网流量包月其他的我这边显示都是无月租不使用不收费的三十块钱什么玩意三十块钱是五百兆的流量的花钱呢是的这不赠送的吗您优惠已经到期了现在正常花钱的每个月扣三十五百兆的哦那之前那个就是赠送的赠的赠赠多长时间呢您之前返费是优惠一年的哦我现在花钱了是的啊啊那是返这二十啥意思您现在是没有返费的现在就正常扣您三十五百兆的国内上网流量那我这手机信息显示说返三十五月份那很抱歉您说给您返三十的话那这个我们这边二十那是您指的五月份的现在已经是六月份了先生啊啊六月份就扣三十了等到月末呀是的没有返费啊啊啊啊请问还有什么可以帮您那就最低消费三十八呗是不那意思扣您三十块钱的上网再加上您月租费的话这个是十八块钱的其他的都是无月租不使用不收费十八块钱啥玩意啊月租费十八都包括啥呀我这边显示本地主叫国内通话时长是八十分钟的三百兆省内流量五十条短信彩铃特级会员然后这个来电显示都包括在内还有来电提醒打不了都十八块钱的是是的哦哦好的再加那三十四十八是不是是的哦行啊请问还有什么可以帮您的没有,咨询（含查询）营销活动信息,3,0,您好请讲[SEP]你好麻烦你给我查一下我这个电话都有啥费用啊[SEP]啊我这边给您核实了一下您这张卡我这边显示月租费十八元的然后三十块钱的最低消费到今年六到本月底自动取消然后呢这个三十块钱五百兆的一个上网流量包月其他的我这边显示都是无月租不使用不收费的[SEP]三十块钱什么玩意[SEP]三十块钱是五百兆的流量的[SEP]花钱呢[SEP]是的[SEP]这不赠送的吗[SEP]您优惠已经到期了现在正常花钱的每个月扣三十五百兆的[SEP]哦那之前那个就是赠送的赠的赠赠多长时间呢[SEP]您之前返费是优惠一年的[SEP]哦我现在花钱了[SEP]是的[SEP]啊啊那是返这二十啥意思[SEP]您现在是没有返费的现在就正常扣您三十五百兆的国内上网流量[SEP]那我这手机信息显示说返三十五月份[SEP]那很抱歉您说给您返三十的话那这个我们这边[SEP]二十[SEP]那是您指的五月份的现在已经是六月份了先生[SEP]啊啊六月份就扣三十了等到月末呀[SEP]是的没有返费[SEP]啊啊啊啊[SEP]请问还有什么可以帮您[SEP]那就最低消费三十八呗是不那意思[SEP]扣您三十块钱的上网再加上您月租费的话这个是十八块钱的其他的都是无月租不使用不收费[SEP]十八块钱啥玩意啊[SEP]月租费十八[SEP]都包括啥呀[SEP]我这边显示本地主叫国内通话时长是八十分钟的三百兆省内流量五十条短信彩铃特级会员然后这个来电显示都包括在内还有来电提醒[SEP]打不了都十八块钱的是[SEP]是的[SEP]哦哦好的再加那三十四十八是不是[SEP]是的[SEP]哦行啊[SEP]请问还有什么可以帮您的[SEP]没有
喂喂您好很高兴为您服务刚才我好像是多少话费,咨询（含查询）账户信息,6,0,喂喂您好很高兴为您服务刚才我好像是多少话费
您好很高兴为您服务啊我你说我我查一下我这个号这这几个月消费查怎么这有六块恩好的请稍等我看一下啥是不是有啥意思有啥那个您好先生我这边帮您查了一下您现在本身用的这个本地的这个十二元套餐那您现在收费业务就这一个没有其他收费业务的他每个每天就扣您这个三毛九左右先生没有其他扣费的你现您好嗯好那谢谢我知道啊不客气你好还有其他问题吗没有了好祝您心情啊我知道,咨询（含查询）账户信息,6,0,您好很高兴为您服务[SEP]啊我你说我我查一下我这个号这这几个月消费查怎么这有六块恩好的[SEP]请稍等我看一下[SEP]啥是不是有啥意思有啥那个[SEP]您好先生我这边帮您查了一下您现在本身用的这个本地的这个十二元套餐那您现在收费业务就这一个没有其他收费业务的他每个每天就扣您这个三毛九左右先生没有其他扣费的你现您好嗯[SEP]好那谢谢我知道[SEP]啊不客气你好还有其他问题吗[SEP]没有了好[SEP]祝您心情啊[SEP]我知道
您好很高兴为您服务听不远嗯嗯现在把我电话已经接通了那个我看我什么业务好的您稍等一下一直那么多充点话费月租是九块钱当天用流量一块钱五百兆省内的自动续其他没有收费业务我没关门了是吧只有一个九块钱的套餐其他没有收费业务我流量那流量一天一块钱五百兆就是的时候我想这样是吧现在我就用一个g就是两块钱他是反映一个g等于一千零二十四兆您用一个g的话是三块钱吧怎么弄一个g是三块钱了因为一个g等于一千零二十四兆它是一千兆是两块钱一千零一兆我咨询我现在就是用五百零一兆这种以前都是一样的钱挂失嗯不是啊好的好那还有什么可以帮您没有了,咨询（含查询）账户信息,6,0,您好很高兴为您服务听不远嗯嗯现在把我电话已经接通了[SEP]那个我看我什么业务[SEP]好的您稍等一下[SEP]一直那么多充点话费[SEP]月租是九块钱当天用流量一块钱五百兆省内的自动续其他没有收费业务[SEP]我没关门了是吧[SEP]只有一个九块钱的套餐其他没有收费业务[SEP]我流量那[SEP]流量一天一块钱五百兆就是的[SEP]时候我想这样是吧[SEP]现在我就用一个g就是两块钱他是反映一个g等于一千零二十四兆您用一个g的话是三块钱[SEP]吧[SEP]怎么弄一个g是三块钱了因为一个g等于一千零二十四兆它是一千兆是两块钱一千零一兆我咨询我现在就是用五百零一兆这种以前都是一样的钱挂失[SEP]嗯[SEP]不是[SEP]啊好的好[SEP]那还有什么可以帮您[SEP]没有了
您好请讲你好我麻烦你给我查我这卡消费情况是怎么回事儿请您稍等哎看看感谢您的耐心等待本卡月租九块钱然后里面包含的是彩铃还有优惠分区内九十分钟主叫国内不含港澳台通话时长超出之后的话是优惠分区内主叫国内不含港澳台电话九分优惠分区外主叫国内不含港澳台电话两毛全国接听免费啊接点的还有什么彩铃我问一下还有什么彩铃啊彩铃是九块钱月租里面包含的业务不额外扣费然后来电显收费哦对来电显一个月使的最低消费这个一月十九吧现在对加在一起固定扣十九嗯那谢谢你啊一月十九赠九十分钟对嗯嗯嗯一月九块再加来电显一月最低消费十九是的啊完等到赠九十分钟对不对对哎好嘞谢谢你哎不客气请问还有什么可以帮您哎不用了我就打打去我上个月他给我整烂糟的打这嗯祝您生活愉快再见哎谢谢哎不客气再见哎好嘞谢谢,咨询（含查询）账户信息,6,0,您好请讲[SEP]你好我麻烦你给我查我这卡消费情况是怎么回事儿[SEP]请您稍等[SEP]哎看看[SEP]感谢您的耐心等待本卡月租九块钱然后里面包含的是彩铃还有优惠分区内九十分钟主叫国内不含港澳台通话时长超出之后的话是优惠分区内主叫国内不含港澳台电话九分优惠分区外主叫国内不含港澳台电话两毛全国接听免费[SEP]啊接点的还有什么彩铃我问一下还有什么彩铃啊[SEP]彩铃是九块钱月租里面包含的业务不额外扣费然后来电显收费[SEP]哦对来电显一个月使的最低消费这个一月十九吧现在[SEP]对加在一起固定扣十九[SEP]嗯那谢谢你啊一月十九赠九十分钟[SEP]对[SEP]嗯嗯嗯一月九块再加来电显一月最低消费十九[SEP]是的[SEP]啊完等到赠九十分钟对不对[SEP]对[SEP]哎好嘞谢谢你哎[SEP]不客气请问还有什么可以帮您[SEP]哎不用了我就打打去我上个月他给我整烂糟的打这[SEP]嗯祝您生活愉快再见[SEP]哎谢谢哎[SEP]不客气再见哎好嘞谢谢
