word_mf2,label_raw,c_numerical,num_cnum,sentence_sep
对话内容：呃你好麻烦你帮我开一下那个流量啊六十元六个g的呢嗯可以的女士我给您核实下您是咱们四g飞享套餐十八元的可以参加咱们这个活动然后这样女士咱们是六个月内这套餐十八元是不能改的然后这流量呢也不能共享的您自己用的啊行不过现在办理的话短信方式比较方便我这边可以直接告诉您对呀短信方式挺方便的我发短信了吗办呢嗯请您稍等发送短信内容是幺六零六您放心就在这直接办办不了吗啊您好女士我给您核实了因为人工台真的没有这个办理权限但是我可以给您更方便的办理方式好吗啊行恩请您发送内容是幺六零六直接发到咱们幺零零八六就可以了发送信息是免费的啊行幺零幺六零六然后对是的哎行好嘞这一次性是女士收您六十元钱给您六个g的国内流量有效期一百八十天套餐到期或者流量用完就自动取消的啊行行行好的请问您还有啥问题需要咨询吗没有了谢谢恩好的那祝您生活愉快再见再见好再见,办理开通,0,0,对话内容：呃你好麻烦你帮我开一下那个流量啊六十元六个g的呢嗯可以的女士我给您核实下您是咱们四g飞享套餐十八元的可以参加咱们这个活动然后这样女士咱们是六个月内这套餐十八元是不能改的然后这流量呢也不能共享的您自己用的啊行不过现在办理的话短信方式比较方便我这边可以直接告诉您对呀短信方式挺方便的我发短信了吗办呢嗯请您稍等发送短信内容是幺六零六您放心就在这直接办办不了吗啊您好女士我给您核实了因为人工台真的没有这个办理权限但是我可以给您更方便的办理方式好吗啊行恩请您发送内容是幺六零六直接发到咱们幺零零八六就可以了发送信息是免费的啊行幺零幺六零六然后对是的哎行好嘞这一次性是女士收您六十元钱给您六个g的国内流量有效期一百八十天套餐到期或者流量用完就自动取消的啊行行行好的请问您还有啥问题需要咨询吗没有了谢谢恩好的那祝您生活愉快再见再见好再见
"对话内容...  

谢谢你好方便高兴服务你好哎给我开通本机的套餐所以您看看这个咱们人工开不了没有接到过什么电话或者是短信通知您转这种套餐没有就是哎好的哎等于说的这不好意思我打断一下您声音有点小可以声音稍微大一点吗啊声音大一点您电话稍微近一点好像电话比较远胜于点小听不到啊您请讲声音比较小现在才交啊您请讲可以听到就是我朋友昨天都打了东西那个套餐开了吗就是打电话开通吧我为什么开不了啊嗯嗯人工开不了先生您有没有收到过什么短信提醒或者打电话帮您转这种套餐没有啊我那您是想了解多少钱的我给您发个短信这都没用短信试一下我开呃那那国内的吧谢谢谢谢啊什么的一百九十八您说那个国内不限量那种是吧哎它那个是六百分钟国内通话三千五百分钟的省内打国内通话国内流量不限量国内的流量使用就能达到三G之后会限速但是还是不限量的好吧行那不需要了我看不了我给您把这个短信代码发您手机上了等一下需要麻烦您转发给幺零零八六您自己尝试他成功或者不成功都有短信提醒您注意条短信如果成功了会立即生效原来一百六十八作废按照一百九十八重新计算行好嘞是一下你给我转发到幺零零八六啊啊是的四三六八我发您手机上了直接转发给幺零零八六看短信提示行好的其他还有什么可以帮您的不客气的",办理开通,0,0,"对话内容...  

谢谢你好方便高兴服务你好哎给我开通本机的套餐所以您看看这个咱们人工开不了没有接到过什么电话或者是短信通知您转这种套餐没有就是哎好的哎等于说的这不好意思我打断一下您声音有点小可以声音稍微大一点吗啊声音大一点您电话稍微近一点好像电话比较远胜于点小听不到啊您请讲声音比较小现在才交啊您请讲可以听到就是我朋友昨天都打了东西那个套餐开了吗就是打电话开通吧我为什么开不了啊嗯嗯人工开不了先生您有没有收到过什么短信提醒或者打电话帮您转这种套餐没有啊我那您是想了解多少钱的我给您发个短信这都没用短信试一下我开呃那那国内的吧谢谢谢谢啊什么的一百九十八您说那个国内不限量那种是吧哎它那个是六百分钟国内通话三千五百分钟的省内打国内通话国内流量不限量国内的流量使用就能达到三G之后会限速但是还是不限量的好吧行那不需要了我看不了我给您把这个短信代码发您手机上了等一下需要麻烦您转发给幺零零八六您自己尝试他成功或者不成功都有短信提醒您注意条短信如果成功了会立即生效原来一百六十八作废按照一百九十八重新计算行好嘞是一下你给我转发到幺零零八六啊啊是的四三六八我发您手机上了直接转发给幺零零八六看短信提示行好的其他还有什么可以帮您的不客气的"
对话内容：您好很高兴为您服务我那他说我那话费还有多少话费这个咱人工没法直接看到我稍后给您发个信息是截止到现在您的余额稍后可以直接看一下可以啊好您注意查收不客气嗯嗯请问什么可以帮您说我为啥帮助嗯好那祝您生活愉快再见,办理打印/邮寄,0,0,对话内容：您好很高兴为您服务我那他说我那话费还有多少话费这个咱人工没法直接看到我稍后给您发个信息是截止到现在您的余额稍后可以直接看一下可以啊好您注意查收不客气嗯嗯请问什么可以帮您说我为啥帮助嗯好那祝您生活愉快再见
对话内容...您好很高兴为您服务阳免费再见好你好那就这样那它那那个二十扣了没事哎你好哦你你能帮忙查一下就是这个号码从这个月初到现在那个话费消费那个单子账单能帮忙发一下吗这个月的话需要您稍后直接拨打幺零零八六按一下一号键按一下三号键十月份的账单就给您发过去了嗯一还有算是吧对是的天按一号键听好提示音再按三号键就可以发过去了嗯好谢谢啊好不客气的还有其他需要帮助吗啊没有了好祝您生活愉快再见,办理打印/邮寄,0,0,对话内容...您好很高兴为您服务阳免费再见好你好那就这样那它那那个二十扣了没事哎你好哦你你能帮忙查一下就是这个号码从这个月初到现在那个话费消费那个单子账单能帮忙发一下吗这个月的话需要您稍后直接拨打幺零零八六按一下一号键按一下三号键十月份的账单就给您发过去了嗯一还有算是吧对是的天按一号键听好提示音再按三号键就可以发过去了嗯好谢谢啊好不客气的还有其他需要帮助吗啊没有了好祝您生活愉快再见
"二零零六很高兴为您服务，我想请问一下我现在手机上的话费还有多少啊？  
帮您查看了一下，现在您这个手机卡上的话费是正常的，不欠费。我将您截止到现在实时的余额发给您，您查看一下。  
我昨天几点的时候交了三十，然后昨天凌晨几点的时候又交了二十，为什么我昨天查的只有二十多？  
您的手机是在昨天交了三十，今天早上凌晨三点多又缴了二十，都已经交上了。  
我结合咱们的信息记录来查看，您这个本机余额有四十五块三毛四。那为什么昨天上午就二十九块钱？  
您是没有昨天交过三十块钱的话费，当时您的余额确实只有二十多，因为您交的这个二十是今天缴的，不是昨天的。  
今天是九号，昨天是十八号，可以了，我知道了。我觉得您今天凌晨的时候交了一个二十块钱的，是的，已经交上了。  
现在您的话费余额有四十多。那4G流量呢？  
那为什么昨天我查到就是二十九？  
应该没超的时候，它只能查询截止到昨天的费用，当天的费用不显示。  
那行，那你先把我现在的话费发过来吧。  
我已经发过去了，看一下。那好，谢谢。  
不客气，卡没有啦，没有啦。",办理打印/邮寄,0,0,"二零零六很高兴为您服务[SEP]我想请问一下我现在手机上的话费还有多少啊[SEP]  
帮您查看了一下[SEP]现在您这个手机卡上的话费是正常的[SEP]不欠费[SEP]我将您截止到现在实时的余额发给您[SEP]您查看一下[SEP]  
我昨天几点的时候交了三十[SEP]然后昨天凌晨几点的时候又交了二十[SEP]为什么我昨天查的只有二十多[SEP]  
您的手机是在昨天交了三十[SEP]今天早上凌晨三点多又缴了二十[SEP]都已经交上了[SEP]  
我结合咱们的信息记录来查看[SEP]您这个本机余额有四十五块三毛四[SEP]那为什么昨天上午就二十九块钱[SEP]  
您是没有昨天交过三十块钱的话费[SEP]当时您的余额确实只有二十多[SEP]因为您交的这个二十是今天缴的[SEP]不是昨天的[SEP]  
今天是九号[SEP]昨天是十八号[SEP]可以了[SEP]我知道了[SEP]我觉得您今天凌晨的时候交了一个二十块钱的[SEP]是的[SEP]已经交上了[SEP]  
现在您的话费余额有四十多[SEP]那4G流量呢[SEP]  
那为什么昨天我查到就是二十九[SEP]  
应该没超的时候[SEP]它只能查询截止到昨天的费用[SEP]当天的费用不显示[SEP]  
那行[SEP]那你先把我现在的话费发过来吧[SEP]  
我已经发过去了[SEP]看一下[SEP]那好[SEP]谢谢[SEP]  
不客气[SEP]卡没有啦[SEP]没有啦[SEP]"
"对话内容：  
您好，很高兴为您服务。你好，我想问一下我这个手机现在办了什么套餐？能帮我查一下吗？哦，是一个飞享套餐，一个月18元。知道了，那有没有捆绑宽带呢？而且我看办了个50兆的宽带，这个宽带每个月收30元吗？对，30元加18元电话费，总共48元。是的，都是从话费里扣的。那我现在想问一下，这18元套餐有什么服务？包括100兆国内流量、来电显示，还送20兆省内流量，以及80分钟本地打国内电话。那全国电话都是算分钟的，对吧？是的。那30元是上网流量费用，18元是包含流量和通话的。对，是这样。那麻烦你给我发个短信，今年1月份到现在的账单可以发过来吗？只能查六个月内的，我这边给您发一条信息，您稍后收到后打开短信里的网站就能查了。好的，还有其他需要帮助吗？对，麻烦问一下，现在能查我账户上还有多少钱吗？我可以把话费余额发到您手机上。好的，短信会发过来的。谢谢啊。",办理打印/邮寄,0,0,"对话内容：  
您好[SEP]很高兴为您服务[SEP]你好[SEP]我想问一下我这个手机现在办了什么套餐[SEP]能帮我查一下吗[SEP]哦[SEP]是一个飞享套餐[SEP]一个月18元[SEP]知道了[SEP]那有没有捆绑宽带呢[SEP]而且我看办了个50兆的宽带[SEP]这个宽带每个月收30元吗[SEP]对[SEP]30元加18元电话费[SEP]总共48元[SEP]是的[SEP]都是从话费里扣的[SEP]那我现在想问一下[SEP]这18元套餐有什么服务[SEP]包括100兆国内流量、来电显示[SEP]还送20兆省内流量[SEP]以及80分钟本地打国内电话[SEP]那全国电话都是算分钟的[SEP]对吧[SEP]是的[SEP]那30元是上网流量费用[SEP]18元是包含流量和通话的[SEP]对[SEP]是这样[SEP]那麻烦你给我发个短信[SEP]今年1月份到现在的账单可以发过来吗[SEP]只能查六个月内的[SEP]我这边给您发一条信息[SEP]您稍后收到后打开短信里的网站就能查了[SEP]好的[SEP]还有其他需要帮助吗[SEP]对[SEP]麻烦问一下[SEP]现在能查我账户上还有多少钱吗[SEP]我可以把话费余额发到您手机上[SEP]好的[SEP]短信会发过来的[SEP]谢谢啊[SEP]"
"对话内容：  
喂喂你好呃那个我想问一下就是我这手机九月初交了五十块钱然后到今天怎么又欠那么多你能帮我查一下就是最低消费啥情况啊  
嗯您稍等啊这张卡套餐费一个月是十八块就是这个套餐十八块之外还有个三十元的手机上网流量包其他就没有了都正常您这个月收费二十多的原因你说有一个三十块的流量包是啥情况啊  
您另外在套餐外开通了一个三十元流量包啊我没有开啊没有没有开啊如果您没开的话这个月流量会送话对吧因为您开了这个业务然后您的套餐内一百二十兆用完接着用了三十元五百兆流量现在差不多用完了我三十元话费扣完所以说现在扣了四十多啊  
不好意思让您等下这个三十元的流量之前你们不是有个活动是不赠送嘛嗯对就是现在活动到期了您没取消的话还会有这个但是这个取消的话当时是不是自动取消了啊  
我肯定没开啊因为这个管这个情况我又忘了我基本上都可以开啊那您不取消一直都有啊它不会这个我那问题是你们给全部打电话应该打过吧到时候发信息然后我也会咨询一下子如果真是您是自动取消的话我基本上都是开如果说不会自动取消就不会开啊那不清楚您当时是什么原因才能看到现在用  
那您现在给我取消吧行那现在取消立即生效二点五g的省内流量全部取消我的这个月末再取消因为您流量用的这个算这个三这个三十块他现在稍微大一点吗我听不清哦您说这个三十这个三十元的流量这个是现在我就显示一次性扣钱不您五百兆流量用完它已经扣了二十多了如果取消掉之后那您现在的话等于说还是二点五g省内流量没有用比较吃亏反正三十元话费马上扣完一天扣了二十多了我建议您就取消这个三十元流量是一共多少是跟是多少g流量显示无百兆全国的和原来一样但是现在返活动给您赠送二点五g的省内流量还有前提下赠送二点五g要开通这个三十元流量包就没有这个三十元流量包呐里面登录都要二点五g省内流量也全部失效再用啊不是那如果说我现在取消的话那我手机里边现在可用流量那个还有还有多少没有了没有了这流量不是这流量不是累积的吗这个不累计啊今天充的现在用完了就不累计我说那个套餐流量不是理解吗就我不知道十块钱套餐吗用完了现在一百二十兆但是我之前我我我七天手机上两个月对我都没有用流量呀那没有那不累计累计的流量也就只能累计一个月那那一个月嘛在长期不用的话到第二个月这个上上个月累计流量磁场就自动取消是吧还是分哦那就是说现在我基本上我流量费扣了二十多了是不如果他就是我那它这个剩下扣二十总共三十块钱它扣了二十多了那是二十九块钱但是还还剩多少流量里面还有二点五g多那三十元总共多少兆总共多少总共送多少流量总共是三个g是吧对五百兆全国的五百兆流量用完三十元话费送二点五g的省内流量免费使用啊不是我的意思是你你刚才已经给我说了我我这三十元流量总共是总共是二总共是二点五g流量是吧那我现在那我现在就已经扣了二十多了信息说我已经把这二十块钱流量已经用完了吗三十元是按照五百兆流量来用的五百兆用完三十元话费扣完二点我就不参与一下里面那就二点五g是啥免费给您赠送的不要钱的是免费赠送了呀对如果您在取消掉三十元流量包也是免费赠送了啊如果说三十元流量的话如果我不开通这个就二点五g就没有了对是这个意思那现在就是我这个五百兆用完之后三十元扣完扣完之后这个二点五g我还是可以用了行是这个情况是吧意思对如果您取消掉之后那就不能用现在就一直在跟您说这个问题挽留也可以哦那就说其实我把这个用完用完之后这个三十块钱他不会再多扣我钱了是吧我这多少钱然后其他的我用流量都是免费了对是这意思吧那就我要取消的话啥时候取消这个月最后一天取消就比较划算月末最后一天是吧吧哦那个你就是你刚才能给我发一份就是包括我打电话平时打电话了一个一个一个就是账单吗这个看不到必须要到营业厅查询这是哪条街已经营业厅查询是吧今天扣费才回来了密码我知道了",办理打印/邮寄,0,0,"对话内容：  
喂喂你好呃那个我想问一下就是我这手机九月初交了五十块钱然后到今天怎么又欠那么多你能帮我查一下就是最低消费啥情况啊  
嗯您稍等啊这张卡套餐费一个月是十八块就是这个套餐十八块之外还有个三十元的手机上网流量包其他就没有了都正常您这个月收费二十多的原因你说有一个三十块的流量包是啥情况啊  
您另外在套餐外开通了一个三十元流量包啊我没有开啊没有没有开啊如果您没开的话这个月流量会送话对吧因为您开了这个业务然后您的套餐内一百二十兆用完接着用了三十元五百兆流量现在差不多用完了我三十元话费扣完所以说现在扣了四十多啊  
不好意思让您等下这个三十元的流量之前你们不是有个活动是不赠送嘛嗯对就是现在活动到期了您没取消的话还会有这个但是这个取消的话当时是不是自动取消了啊  
我肯定没开啊因为这个管这个情况我又忘了我基本上都可以开啊那您不取消一直都有啊它不会这个我那问题是你们给全部打电话应该打过吧到时候发信息然后我也会咨询一下子如果真是您是自动取消的话我基本上都是开如果说不会自动取消就不会开啊那不清楚您当时是什么原因才能看到现在用  
那您现在给我取消吧行那现在取消立即生效二点五g的省内流量全部取消我的这个月末再取消因为您流量用的这个算这个三这个三十块他现在稍微大一点吗我听不清哦您说这个三十这个三十元的流量这个是现在我就显示一次性扣钱不您五百兆流量用完它已经扣了二十多了如果取消掉之后那您现在的话等于说还是二点五g省内流量没有用比较吃亏反正三十元话费马上扣完一天扣了二十多了我建议您就取消这个三十元流量是一共多少是跟是多少g流量显示无百兆全国的和原来一样但是现在返活动给您赠送二点五g的省内流量还有前提下赠送二点五g要开通这个三十元流量包就没有这个三十元流量包呐里面登录都要二点五g省内流量也全部失效再用啊不是那如果说我现在取消的话那我手机里边现在可用流量那个还有还有多少没有了没有了这流量不是这流量不是累积的吗这个不累计啊今天充的现在用完了就不累计我说那个套餐流量不是理解吗就我不知道十块钱套餐吗用完了现在一百二十兆但是我之前我我我七天手机上两个月对我都没有用流量呀那没有那不累计累计的流量也就只能累计一个月那那一个月嘛在长期不用的话到第二个月这个上上个月累计流量磁场就自动取消是吧还是分哦那就是说现在我基本上我流量费扣了二十多了是不如果他就是我那它这个剩下扣二十总共三十块钱它扣了二十多了那是二十九块钱但是还还剩多少流量里面还有二点五g多那三十元总共多少兆总共多少总共送多少流量总共是三个g是吧对五百兆全国的五百兆流量用完三十元话费送二点五g的省内流量免费使用啊不是我的意思是你你刚才已经给我说了我我这三十元流量总共是总共是二总共是二点五g流量是吧那我现在那我现在就已经扣了二十多了信息说我已经把这二十块钱流量已经用完了吗三十元是按照五百兆流量来用的五百兆用完三十元话费扣完二点我就不参与一下里面那就二点五g是啥免费给您赠送的不要钱的是免费赠送了呀对如果您在取消掉三十元流量包也是免费赠送了啊如果说三十元流量的话如果我不开通这个就二点五g就没有了对是这个意思那现在就是我这个五百兆用完之后三十元扣完扣完之后这个二点五g我还是可以用了行是这个情况是吧意思对如果您取消掉之后那就不能用现在就一直在跟您说这个问题挽留也可以哦那就说其实我把这个用完用完之后这个三十块钱他不会再多扣我钱了是吧我这多少钱然后其他的我用流量都是免费了对是这意思吧那就我要取消的话啥时候取消这个月最后一天取消就比较划算月末最后一天是吧吧哦那个你就是你刚才能给我发一份就是包括我打电话平时打电话了一个一个一个就是账单吗这个看不到必须要到营业厅查询这是哪条街已经营业厅查询是吧今天扣费才回来了密码我知道了"
您好，很高兴为您服务。你好，请问您是想办理移机业务吗？就是想把原来的宽带号码换成八五四五的光宽带，需要什么手续呢？是不是要重新申请宽带呢？我们这边有专门的宽带客服可以帮您转接，您看方便吗？好的，那如果没有其他问题，我帮您转过去，稍等一下，别挂断电话，听好提示音哦。,办理移机/装机/拆机,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]请问您是想办理移机业务吗[SEP]就是想把原来的宽带号码换成八五四五的光宽带[SEP]需要什么手续呢[SEP]是不是要重新申请宽带呢[SEP]我们这边有专门的宽带客服可以帮您转接[SEP]您看方便吗[SEP]好的[SEP]那如果没有其他问题[SEP]我帮您转过去[SEP]稍等一下[SEP]别挂断电话[SEP]听好提示音哦[SEP]
您好，很高兴为您服务。请问您是想办理移机业务吗？就是把原来的宽带换成八五四五的光纤宽带，需要哪些流程呢？是不是得重新申请宽带呢？我们这里有宽带专席可以为您转接，您看需要吗？好的，如果没有其他问题，我这就帮您转过去，稍等一下，别挂断，注意听提示音哦。,办理移机/装机/拆机,0,0,您好[SEP]很高兴为您服务[SEP]请问您是想办理移机业务吗[SEP]就是把原来的宽带换成八五四五的光纤宽带[SEP]需要哪些流程呢[SEP]是不是得重新申请宽带呢[SEP]我们这里有宽带专席可以为您转接[SEP]您看需要吗[SEP]好的[SEP]如果没有其他问题[SEP]我这就帮您转过去[SEP]稍等一下[SEP]别挂断[SEP]注意听提示音哦[SEP]
哦上网知道您好，很高兴为您服务。喂，你好，我想申请一下宽带移机对吗？女士啊，对的，这个需要您带上身份证到我们的营业厅办理。不用了，我之前打电话已经办好了。那这样吧，女士，我给您这边负责宽带的区域经理打个电话，把他的号码发给您，您直接联系他办理可以吗？一百兆的号码发给我吧，好的，稍等一下。啊，谢谢啊，稍等一下，女士，啊，什么什么，九九，嗯嗯，取消了。好的，这边已经把短信发给您了，稍后注意查收。,办理移机/装机/拆机,0,0,哦上网知道您好[SEP]很高兴为您服务[SEP]喂[SEP]你好[SEP]我想申请一下宽带移机对吗[SEP]女士啊[SEP]对的[SEP]这个需要您带上身份证到我们的营业厅办理[SEP]不用了[SEP]我之前打电话已经办好了[SEP]那这样吧[SEP]女士[SEP]我给您这边负责宽带的区域经理打个电话[SEP]把他的号码发给您[SEP]您直接联系他办理可以吗[SEP]一百兆的号码发给我吧[SEP]好的[SEP]稍等一下[SEP]啊[SEP]谢谢啊[SEP]稍等一下[SEP]女士[SEP]啊[SEP]什么什么[SEP]九九[SEP]嗯嗯[SEP]取消了[SEP]好的[SEP]这边已经把短信发给您了[SEP]稍后注意查收[SEP]
哦，上网知道您好，很高兴为您服务。喂，你好，我想把宽带移一下位置，对吗？女士啊，对的，这个需要您拿着身份证去营业厅办理。不用了，我之前打电话已经处理过了。那这样吧，女士，我帮您联系一下负责宽带的区域经理，把他的电话发给您，您直接跟他沟通办理吧。一百兆的号码发给我，好的，稍等一下。啊，谢谢啊，稍等一下，女士，啊，什么什么，九九，嗯嗯，取消了。好的，短信已经发给您了，请注意查收。,办理移机/装机/拆机,0,0,哦[SEP]上网知道您好[SEP]很高兴为您服务[SEP]喂[SEP]你好[SEP]我想把宽带移一下位置[SEP]对吗[SEP]女士啊[SEP]对的[SEP]这个需要您拿着身份证去营业厅办理[SEP]不用了[SEP]我之前打电话已经处理过了[SEP]那这样吧[SEP]女士[SEP]我帮您联系一下负责宽带的区域经理[SEP]把他的电话发给您[SEP]您直接跟他沟通办理吧[SEP]一百兆的号码发给我[SEP]好的[SEP]稍等一下[SEP]啊[SEP]谢谢啊[SEP]稍等一下[SEP]女士[SEP]啊[SEP]什么什么[SEP]九九[SEP]嗯嗯[SEP]取消了[SEP]好的[SEP]短信已经发给您了[SEP]请注意查收[SEP]
对话内容：不需要服务专线请讲喂我想装个你们移动那个宽带那有没有查询过您这个位置有没有我们宽带覆盖没有我也有跟您说一下您的位置您说这个是我帮您记录然后咱们会有工作人员帮您查询您这张卡费用朝阳区北侧我这不是您本地的您详细说一下嗯得多详细北京用说吗嗯北京市或者是哪个区通州区北京地区通州区啊嗯然后呢朝阳区北侧朝阳区北侧然后呢没了我这不道你们牌号多少骑车那你这是一个门市还什么没事门市经营什么叫什么名小李洗洗车店科室哪个李先后的里还是礼仪呀加贝洗车行是吧对联系电话留您本机就可以吗行这个我帮您记录了工作人员查询完之后会给您回复电话请问还有其他问题吗没有祝您生活愉快再见,办理移机/装机/拆机,0,0,对话内容：不需要服务专线请讲喂我想装个你们移动那个宽带那有没有查询过您这个位置有没有我们宽带覆盖没有我也有跟您说一下您的位置您说这个是我帮您记录然后咱们会有工作人员帮您查询您这张卡费用朝阳区北侧我这不是您本地的您详细说一下嗯得多详细北京用说吗嗯北京市或者是哪个区通州区北京地区通州区啊嗯然后呢朝阳区北侧朝阳区北侧然后呢没了我这不道你们牌号多少骑车那你这是一个门市还什么没事门市经营什么叫什么名小李洗洗车店科室哪个李先后的里还是礼仪呀加贝洗车行是吧对联系电话留您本机就可以吗行这个我帮您记录了工作人员查询完之后会给您回复电话请问还有其他问题吗没有祝您生活愉快再见
"对话内容：  
谢谢您好，实习生七六五，很高兴为您服务。你好，您好，我想问一下，放假期间有没有人可以来安装宽带啊？您是说要装宽带对吗？对的。您好，请问您具体在哪个位置呢？我给您发一下营业厅的电话，您去问问放假期间他们能不能正常上门安装。嗯，您是在哪个区域呀？是信阳市的哪个区或者县呢？谢谢老板，第一线。好的，请稍等，金县。请您稍等一下，我帮您查一下。对，您方便具体说一下位置吗？七街老单机大批G。嗯，您是说在市区里面吗？您确定是在市区吗？哦，对，市区的话有东华路营业厅和车站路营业厅，您就近选一个吧。移动中华路营业厅。好的，我把地址和电话发给您，您再跟营业厅确认一下放假期间是否能安装吧。好的，谢谢。不客气，已经发给您了，您稍后联系一下。好的，再见。",办理移机/装机/拆机,0,0,"对话内容：  
谢谢您好[SEP]实习生七六五[SEP]很高兴为您服务[SEP]你好[SEP]您好[SEP]我想问一下[SEP]放假期间有没有人可以来安装宽带啊[SEP]您是说要装宽带对吗[SEP]对的[SEP]您好[SEP]请问您具体在哪个位置呢[SEP]我给您发一下营业厅的电话[SEP]您去问问放假期间他们能不能正常上门安装[SEP]嗯[SEP]您是在哪个区域呀[SEP]是信阳市的哪个区或者县呢[SEP]谢谢老板[SEP]第一线[SEP]好的[SEP]请稍等[SEP]金县[SEP]请您稍等一下[SEP]我帮您查一下[SEP]对[SEP]您方便具体说一下位置吗[SEP]七街老单机大批G[SEP]嗯[SEP]您是说在市区里面吗[SEP]您确定是在市区吗[SEP]哦[SEP]对[SEP]市区的话有东华路营业厅和车站路营业厅[SEP]您就近选一个吧[SEP]移动中华路营业厅[SEP]好的[SEP]我把地址和电话发给您[SEP]您再跟营业厅确认一下放假期间是否能安装吧[SEP]好的[SEP]谢谢[SEP]不客气[SEP]已经发给您了[SEP]您稍后联系一下[SEP]好的[SEP]再见[SEP]"
"对话内容：  
您好，感谢来电，我是实习生七六五，很高兴为您服务。你好，您好，我想问一下，假期期间还有没有工作人员可以来装宽带啊？您是想装宽带对吗？对的。您好，请问您具体在哪个地方呢？我给您提供一下营业厅的联系方式，您去了解一下假期期间是否还能上门安装。嗯，您是在哪个区域呢？是信阳市的哪个区或县？谢谢，第一线。好的，请稍等，金县。我帮您查一下。对，您方便说明一下具体位置吗？七街老单机大批G。嗯，您是说在市区里吗？您确定是在市区吗？哦，对，市区有东华路营业厅和车站路营业厅，您看哪个更近。移动中华路营业厅。好的，我把这个营业厅的地址和电话发给您，您再和他们确认一下假期是否能安装。好的，谢谢。不客气，已经发给您了，您稍后联系一下。好的，再见。",办理移机/装机/拆机,0,0,"对话内容：  
您好[SEP]感谢来电[SEP]我是实习生七六五[SEP]很高兴为您服务[SEP]你好[SEP]您好[SEP]我想问一下[SEP]假期期间还有没有工作人员可以来装宽带啊[SEP]您是想装宽带对吗[SEP]对的[SEP]您好[SEP]请问您具体在哪个地方呢[SEP]我给您提供一下营业厅的联系方式[SEP]您去了解一下假期期间是否还能上门安装[SEP]嗯[SEP]您是在哪个区域呢[SEP]是信阳市的哪个区或县[SEP]谢谢[SEP]第一线[SEP]好的[SEP]请稍等[SEP]金县[SEP]我帮您查一下[SEP]对[SEP]您方便说明一下具体位置吗[SEP]七街老单机大批G[SEP]嗯[SEP]您是说在市区里吗[SEP]您确定是在市区吗[SEP]哦[SEP]对[SEP]市区有东华路营业厅和车站路营业厅[SEP]您看哪个更近[SEP]移动中华路营业厅[SEP]好的[SEP]我把这个营业厅的地址和电话发给您[SEP]您再和他们确认一下假期是否能安装[SEP]好的[SEP]谢谢[SEP]不客气[SEP]已经发给您了[SEP]您稍后联系一下[SEP]好的[SEP]再见[SEP]"
"对话内容：  
你好啊，很高兴为您服务。我想问一下，我这个号码上面有一条免费的宽带，现在想停掉，但是好像不能直接销号。您是需要先把宽带解除掉，才能办理销号。我看到您还有一个送话费的手机套餐，是刚用不久的，现在手机坏了也不用了，可以取消吗？这个是因为您在五月份参加了买手机送话费的活动，这种活动期间号码是不能销号的。如果手机确实坏了，建议您去营业厅找值班经理说明情况，看看能不能申请取消这个活动。我们这边没办法操作，需要到当地移动营业厅处理。取消之后就可以正常办理销号了，对吧？好的，谢谢您。不客气，还有其他需要帮助的吗？",办理移机/装机/拆机,0,0,"对话内容：  
你好啊[SEP]很高兴为您服务[SEP]我想问一下[SEP]我这个号码上面有一条免费的宽带[SEP]现在想停掉[SEP]但是好像不能直接销号[SEP]您是需要先把宽带解除掉[SEP]才能办理销号[SEP]我看到您还有一个送话费的手机套餐[SEP]是刚用不久的[SEP]现在手机坏了也不用了[SEP]可以取消吗[SEP]这个是因为您在五月份参加了买手机送话费的活动[SEP]这种活动期间号码是不能销号的[SEP]如果手机确实坏了[SEP]建议您去营业厅找值班经理说明情况[SEP]看看能不能申请取消这个活动[SEP]我们这边没办法操作[SEP]需要到当地移动营业厅处理[SEP]取消之后就可以正常办理销号了[SEP]对吧[SEP]好的[SEP]谢谢您[SEP]不客气[SEP]还有其他需要帮助的吗[SEP]"
"对话内容：  
您好，很高兴为您服务。我这边有个问题想咨询一下，我的号码上有一条免费宽带，现在想停掉，但好像不能直接销号。您得先把宽带解绑，才能办理销号。我看您还有一个送话费的手机套餐，是刚用不久的，现在手机坏了，不想用了，能取消吗？这个活动是五月份参加的买手机送话费，活动期间是不能销号的。如果手机确实损坏了，建议您去营业厅找经理说明情况，看是否能取消这个活动。我们这边无法操作，只能去当地移动营业厅处理。取消后就能正常销号了，对吧？好的，谢谢。不客气，还有其他需要帮忙的吗？",办理移机/装机/拆机,0,0,"对话内容：  
您好[SEP]很高兴为您服务[SEP]我这边有个问题想咨询一下[SEP]我的号码上有一条免费宽带[SEP]现在想停掉[SEP]但好像不能直接销号[SEP]您得先把宽带解绑[SEP]才能办理销号[SEP]我看您还有一个送话费的手机套餐[SEP]是刚用不久的[SEP]现在手机坏了[SEP]不想用了[SEP]能取消吗[SEP]这个活动是五月份参加的买手机送话费[SEP]活动期间是不能销号的[SEP]如果手机确实损坏了[SEP]建议您去营业厅找经理说明情况[SEP]看是否能取消这个活动[SEP]我们这边无法操作[SEP]只能去当地移动营业厅处理[SEP]取消后就能正常销号了[SEP]对吧[SEP]好的[SEP]谢谢[SEP]不客气[SEP]还有其他需要帮忙的吗[SEP]"
